run_id,exp_id,method,llm_version,provider,seed,instance_id,udi,machine_failure,active_modes,latency_s,prompt_tokens,completion_tokens,api_cost,ifr_flag,llm_error,timestamp,wall_time_s
B3_s0130_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0130,4122,1,HDF,17.755,520,236,0.0,False,,2026-07-24T13:03:28,3145.6
B4_s0130_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0130,4122,1,HDF,6.543,1458,84,0.0,False,,2026-07-24T13:03:35,3145.6
B5_s0130_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0130,4122,1,HDF,17.947,1329,171,0.0,False,,2026-07-24T13:03:53,3145.6
B6_s0130_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0130,4122,1,HDF,14.102,799,210,0.0,False,,2026-07-24T13:04:07,3145.6
B7_s0130_s42,ai4i_openai,B7,glm-4-flash,openai,42,s0130,4122,1,HDF,46.198,1748,661,0.0,False,,2026-07-24T13:04:54,3145.6
B8_s0130_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0130,4122,1,HDF,13.67,712,185,0.0,False,,2026-07-24T13:05:08,3145.6
B1_s0132_s42,ai4i_openai,B1,local,openai,42,s0132,4165,1,HDF,0.0,0,0,0.0,False,,2026-07-24T13:05:08,3145.6
B2_s0132_s42,ai4i_openai,B2,local,openai,42,s0132,4165,1,HDF,0.0,0,0,0.0,False,,2026-07-24T13:05:08,3145.6
B3_s0132_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0132,4165,1,HDF,15.864,521,200,0.0,False,,2026-07-24T13:05:24,3145.6
B4_s0132_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0132,4165,1,HDF,12.065,1459,148,0.0,False,,2026-07-24T13:05:36,3145.6
B5_s0132_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0132,4165,1,HDF,16.001,1331,174,0.0,False,,2026-07-24T13:05:53,3145.6
B6_s0132_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0132,4165,1,HDF,7.09,800,211,0.0,False,,2026-07-24T13:06:00,3145.6
B7_s0132_s42,ai4i_openai,B7,glm-4-flash,openai,42,s0132,4165,1,HDF,33.983,1615,543,0.0,False,,2026-07-24T13:06:35,3145.6
B8_s0132_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0132,4165,1,HDF,13.138,713,167,0.0,False,,2026-07-24T13:06:48,3145.6
B1_s0134_s42,ai4i_openai,B1,local,openai,42,s0134,4174,1,HDF,0.0,0,0,0.0,False,,2026-07-24T13:06:48,3145.6
B2_s0134_s42,ai4i_openai,B2,local,openai,42,s0134,4174,1,HDF,0.0,0,0,0.0,False,,2026-07-24T13:06:48,3145.6
B3_s0134_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0134,4174,1,HDF,5.574,521,150,0.0,False,,2026-07-24T13:06:54,3145.6
B4_s0134_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0134,4174,1,HDF,6.079,1459,118,0.0,False,,2026-07-24T13:07:00,3145.6
B5_s0134_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0134,4174,1,HDF,12.082,1331,156,0.0,False,,2026-07-24T13:07:13,3145.6
B6_s0134_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0134,4174,1,HDF,16.53,800,210,0.0,False,,2026-07-24T13:07:30,3145.6
B7_s0134_s42,ai4i_openai,B7,glm-4-flash,openai,42,s0134,4174,1,HDF,58.647,1835,721,0.0,False,,2026-07-24T13:08:29,3145.6
B8_s0134_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0134,4174,1,HDF,11.994,713,201,0.0,False,,2026-07-24T13:08:41,3145.6
B1_s0146_s42,ai4i_openai,B1,local,openai,42,s0146,4537,1,HDF,0.0,0,0,0.0,False,,2026-07-24T13:08:41,3145.6
B2_s0146_s42,ai4i_openai,B2,local,openai,42,s0146,4537,1,HDF,0.0,0,0,0.0,False,,2026-07-24T13:08:41,3145.6
B3_s0146_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0146,4537,1,HDF,19.418,521,141,0.0,False,,2026-07-24T13:09:01,3145.6
B4_s0146_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0146,4537,1,HDF,6.732,1459,84,0.0,False,,2026-07-24T13:09:08,3145.6
B5_s0146_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0146,4537,1,HDF,33.509,1331,175,0.0,False,,2026-07-24T13:09:42,3145.6
B6_s0146_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0146,4537,1,HDF,12.943,800,120,0.0,False,,2026-07-24T13:09:55,3145.6
B7_s0146_s42,ai4i_openai,B7,glm-4-flash,openai,42,s0146,4537,1,HDF,47.852,1739,620,0.0,False,,2026-07-24T13:10:43,3145.6
B8_s0146_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0146,4537,1,HDF,10.397,713,139,0.0,False,,2026-07-24T13:10:54,3145.6
B1_s0161_s42,ai4i_openai,B1,local,openai,42,s0161,4977,1,OSF,0.0,0,0,0.0,False,,2026-07-24T13:10:54,3145.6
B2_s0161_s42,ai4i_openai,B2,local,openai,42,s0161,4977,1,OSF,0.0,0,0,0.0,False,,2026-07-24T13:10:54,3145.6
B3_s0161_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0161,4977,1,OSF,15.024,521,195,0.0,False,,2026-07-24T13:11:09,3145.6
B4_s0161_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0161,4977,1,OSF,9.502,1459,123,0.0,False,,2026-07-24T13:11:19,3145.6
B5_s0161_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0161,4977,1,OSF,12.94,1317,154,0.0,False,,2026-07-24T13:11:32,3145.6
B6_s0161_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0161,4977,1,OSF,11.281,800,131,0.0,False,,2026-07-24T13:11:44,3145.6
B7_s0161_s42,ai4i_openai,B7,glm-4-flash,openai,42,s0161,4977,1,OSF,52.137,1803,726,0.0,False,,2026-07-24T13:12:37,3145.6
B8_s0161_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0161,4977,1,OSF,13.103,699,166,0.0,False,,2026-07-24T13:12:50,3145.6
B1_s0229_s42,ai4i_openai,B1,local,openai,42,s0229,7012,1,PWF,0.0,0,0,0.0,False,,2026-07-24T13:12:50,3145.6
B2_s0229_s42,ai4i_openai,B2,local,openai,42,s0229,7012,1,PWF,0.0,0,0,0.0,False,,2026-07-24T13:12:50,3145.6
B3_s0229_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0229,7012,1,PWF,13.673,519,181,0.0,False,,2026-07-24T13:13:04,3145.6
B4_s0229_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0229,7012,1,PWF,7.552,1457,88,0.0,False,,2026-07-24T13:13:12,3145.6
B5_s0229_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0229,7012,1,PWF,6.855,1330,130,0.0,False,,2026-07-24T13:13:19,3145.6
B6_s0229_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0229,7012,1,PWF,10.407,798,117,0.0,False,,2026-07-24T13:13:30,3145.6
B7_s0229_s42,ai4i_openai,B7,glm-4-flash,openai,42,s0229,7012,1,PWF,43.073,1669,589,0.0,False,,2026-07-24T13:14:13,3145.6
B8_s0229_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0229,7012,1,PWF,17.155,714,207,0.0,False,,2026-07-24T13:14:31,3145.6
B1_s0241_s42,ai4i_openai,B1,local,openai,42,s0241,7510,1,OSF,0.0,0,0,0.0,False,,2026-07-24T13:14:31,3145.6
B2_s0241_s42,ai4i_openai,B2,local,openai,42,s0241,7510,1,OSF,0.0,0,0,0.0,False,,2026-07-24T13:14:31,3145.6
B3_s0241_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0241,7510,1,OSF,12.001,520,189,0.0,False,,2026-07-24T13:14:43,3145.6
B4_s0241_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0241,7510,1,OSF,4.194,1458,83,0.0,False,,2026-07-24T13:14:47,3145.6
B5_s0241_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0241,7510,1,OSF,9.916,1326,133,0.0,False,,2026-07-24T13:14:58,3145.6
B6_s0241_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0241,7510,1,OSF,10.102,799,159,0.0,False,,2026-07-24T13:15:08,3145.6
B7_s0241_s42,ai4i_openai,B7,glm-4-flash,openai,42,s0241,7510,1,OSF,32.924,1595,533,0.0,False,,2026-07-24T13:15:41,3145.6
B8_s0241_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0241,7510,1,OSF,11.496,709,189,0.0,False,,2026-07-24T13:15:53,3145.6
B1_s0311_s42,ai4i_openai,B1,local,openai,42,s0311,9823,1,OSF,0.0,0,0,0.0,False,,2026-07-24T13:15:54,3145.6
B2_s0311_s42,ai4i_openai,B2,local,openai,42,s0311,9823,1,OSF,0.0,0,0,0.0,False,,2026-07-24T13:15:54,3145.6
B3_s0311_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0311,9823,1,OSF,6.51,521,161,0.0,False,,2026-07-24T13:16:00,3145.6
B4_s0311_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0311,9823,1,OSF,6.346,1459,89,0.0,False,,2026-07-24T13:16:07,3145.6
B5_s0311_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0311,9823,1,OSF,7.242,1317,121,0.0,False,,2026-07-24T13:16:14,3145.6
B6_s0311_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0311,9823,1,OSF,5.84,800,127,0.0,False,,2026-07-24T13:16:21,3145.6
B7_s0311_s42,ai4i_openai,B7,glm-4-flash,openai,42,s0311,9823,1,OSF,25.423,1606,520,0.0,False,,2026-07-24T13:16:46,3145.6
B8_s0311_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0311,9823,1,OSF,8.803,699,180,0.0,False,,2026-07-24T13:16:56,3145.6
